watersource,age_scaled,log_hhsize,year_scaled,gender,slumarea,selfrating_scaled,shocks_ever_bin,dwelling,ownhere,ownelse,expenditure_scaled,income_scaled,foodeaten,rentorown,watersourceP
1,1.3672984253221594,0,-0.15676828931926542,male,viwandani,0.04418736415425772,No,0.037698343300173874,-0.2461241220953311,4.537010661808877,0.5475041419694087,-0.08219021745855175,Had enough,Not owned,Improved
1,-1.1428820833357796,0.6931471805599453,1.0803268273569908,male,viwandani,0.7908795083936536,No,0.6864842343865799,2.626664858955643,0.23111499314670017,1.3974586163452427,0.6226889197213058,Had enough,Not owned,Not observed
1,1.460268073790972,1.9459101490553132,1.4926918662490762,male,viwandani,0.7908795083936536,Yes,0.6864842343865799,1.1860328702232212,2.2895390850506354,1.7243641834128713,2.032447194081021,Had enough,Not owned,Not observed
0,0.15869299522759617,2.0794415416798357,1.0803268273569908,female,korogocho,-1.449196924324534,Yes,1.5455270279380127,-3.7575088088098547,-2.6795872409710975,1.7855846805182636,-0.08219021745855175,Didn't have enough,Not owned,Not observed
1,-0.4920945440540917,0,-0.9814983671034362,male,viwandani,-1.449196924324534,No,0.6864842343865799,1.0531784696233004,-0.43281576270559113,-0.5818059988096717,-0.08219021745855175,Had enough,Not owned,Improved
1,-0.9569427863981544,1.3862943611198906,-0.9814983671034362,male,viwandani,0.7908795083936536,No,0.6864842343865799,2.811731259568512,0.8918584876425999,-0.7672506114007627,0.6226889197213058,Had enough,Not owned,Improved
1,1.1813591283845342,0,-1.3938634059955215,female,viwandani,-1.449196924324534,No,0.037698343300173874,-1.1221182052795766,-2.6795872409710975,-0.48670619748090693,-0.7870693546384093,Had enough,Not owned,Improved
0,-1.5147606772110298,1.0986122886681098,0.25559674957281997,male,korogocho,0.04418736415425772,No,-1.4701303413376645,-3.019378803233771,-2.6795872409710975,-1.6695099765074173,-2.901706766177982,Had enough,Not owned,Improved
0,0.06572334675878362,0,-0.15676828931926542,female,viwandani,-1.449196924324534,No,0.6864842343865799,-0.36516102129562616,-2.6795872409710975,-0.42726882165042906,-0.08219021745855175,Had enough,Not owned,Unimproved
1,0.15869299522759617,0.6931471805599453,1.4926918662490762,male,viwandani,0.04418736415425772,No,0.6864842343865799,0.5355431149574471,-2.6795872409710975,-0.02309466600317926,1.3275680569011632,Had enough,Not owned,Unimproved
1,-1.1428820833357796,0.6931471805599453,-0.15676828931926542,male,viwandani,-0.7025047800851382,No,0.037698343300173874,2.159818780396613,0.7737385011678112,-0.4629312471487158,-0.7870693546384093,Didn't have enough,Not owned,Improved
1,-0.9569427863981544,0.6931471805599453,-0.5691333282113508,female,viwandani,0.04418736415425772,No,0.037698343300173874,-1.0647768008886973,0.9318845280925979,1.8194639847416358,1.3275680569011632,Had enough,Not owned,Base year
1,-0.39912489558527914,0,-1.806228444887607,male,korogocho,0.7908795083936536,No,-3.7064736391454325,-0.26771024656372583,0.18879964536226748,-0.825499239714631,-1.4919484918182668,Had enough,Not owned,Base year
1,-0.21318559864765405,1.0986122886681098,-0.15676828931926542,male,viwandani,0.7908795083936536,No,0.037698343300173874,-0.7637594767611845,1.5854346221072304,-1.0216425799552082,-0.7870693546384093,Didn't have enough,Not owned,Improved
1,1.9251163161350346,0.6931471805599453,-1.806228444887607,male,viwandani,0.04418736415425772,No,0.037698343300173874,-1.2569094052987315,2.2493653779595215,-1.4614791611007447,-0.08219021745855175,Had enough,Not owned,Base year
1,0.3446322921652213,2.1972245773362196,1.4926918662490762,male,korogocho,-0.7025047800851382,No,0.6864842343865799,2.0146647052435402,-2.6795872409710975,0.14927372390520668,-0.08219021745855175,Had enough,Not owned,Improved
1,1.6462073707285971,1.9459101490553132,-0.9814983671034362,female,viwandani,1.5375716526330494,No,0.6864842343865799,4.183336436868776,-1.3220803506541754,2.0572134880635478,0.6226889197213058,Didn't have enough,Not owned,Base year
1,1.460268073790972,1.791759469228055,-0.5691333282113508,male,korogocho,0.7908795083936536,No,0.6864842343865799,0.5355431149574471,1.537162060486949,0.7198725318777947,2.032447194081021,Had enough,Not owned,Not observed
1,1.460268073790972,1.791759469228055,1.4926918662490762,female,viwandani,-1.449196924324534,No,0.037698343300173874,-0.7637594767611845,0.8918584876425999,-0.3113659387809971,-0.08219021745855175,Had enough,Not owned,Improved
1,-0.8639731379293419,1.0986122886681098,-0.5691333282113508,male,viwandani,0.7908795083936536,No,0.037698343300173874,-1.7745447599645847,-0.43281576270559113,-0.5075092790215742,-0.7870693546384093,Didn't have enough,Not owned,Base year
1,1.0883894799157217,1.0986122886681098,1.0803268273569908,female,korogocho,-0.7025047800851382,No,2.194312919024419,1.7508574497971372,-0.43281576270559113,0.49995424130502636,-0.08219021745855175,Had enough,Not owned,Improved
1,-1.049912434866967,1.3862943611198906,-1.3938634059955215,male,korogocho,0.7908795083936536,No,0.6864842343865799,0.15247433337022692,0.2679537722403066,-0.02309466600317926,-0.7870693546384093,Didn't have enough,Not owned,Base year
1,-1.049912434866967,0.6931471805599453,1.4926918662490762,male,viwandani,1.5375716526330494,No,0.6864842343865799,0.7153621135249085,-0.43281576270559113,0.24437352523397132,2.032447194081021,Had enough,Not owned,Base year
0,0.9954198314469092,0,0.6679617884649054,male,viwandani,-0.7025047800851382,No,0.6864842343865799,4.437164536088226,5.988681454045467,2.6694184591174697,2.032447194081021,Had enough,Not owned,Unimproved
1,-1.049912434866967,1.0986122886681098,0.25559674957281997,male,korogocho,-1.449196924324534,No,0.6864842343865799,-1.6099950645648127,-2.6795872409710975,0.41674191514235726,-0.7870693546384093,Didn't have enough,Not owned,Unimproved
1,0.15869299522759617,0,-1.3938634059955215,female,korogocho,-0.7025047800851382,No,-3.7064736391454325,-3.6508610644033834,-2.6795872409710975,-1.057305005453495,-1.4919484918182668,Had enough,Not owned,Base year
1,0.809480534509284,1.791759469228055,-0.5691333282113508,male,viwandani,0.7908795083936536,No,0.6864842343865799,2.0146647052435402,0.8550197085489933,2.889336749690238,2.032447194081021,Had enough,Not owned,Improved
1,-0.21318559864765405,1.0986122886681098,1.0803268273569908,female,korogocho,-0.7025047800851382,No,0.6864842343865799,-0.6817080193014771,-2.6795872409710975,-0.42132508406738123,-1.4919484918182668,Had enough,Not owned,Improved
1,-1.235851731804592,1.3862943611198906,-0.9814983671034362,male,korogocho,0.04418736415425772,No,-1.4701303413376645,-0.26771024656372583,-2.6795872409710975,-0.9919238920399692,-0.7870693546384093,Didn't have enough,Not owned,Base year
1,-1.3288213802734048,1.0986122886681098,0.25559674957281997,male,viwandani,0.04418736415425772,No,0.037698343300173874,-1.5207166607451346,1.4641557134271042,-0.6174684243079583,1.3275680569011632,Had enough,Not owned,Improved
1,-0.7710034894605293,1.0986122886681098,-0.5691333282113508,male,viwandani,-0.7025047800851382,No,0.037698343300173874,-0.49995222131478134,0.8918584876425999,-0.0647008290845138,-0.08219021745855175,Had enough,Not owned,Base year
1,0.3446322921652213,0,1.0803268273569908,male,viwandani,2.2842637968724455,No,0.6864842343865799,1.3622381505585321,-2.6795872409710975,3.0735926147647197,1.3275680569011632,Had enough,Not owned,Improved
1,0.06572334675878362,1.0986122886681098,0.6679617884649054,male,viwandani,2.2842637968724455,No,0.6864842343865799,6.91035874239121,2.091219351034735,1.2845276022673346,2.032447194081021,Had enough,Owned,Improved
1,-0.9569427863981544,0.6931471805599453,-1.3938634059955215,male,korogocho,0.04418736415425772,Yes,-3.0576877480590263,-1.4386652032854272,-2.6795872409710975,-0.40943760890128567,-1.4919484918182668,Didn't have enough,Not owned,Improved
1,2.296994910010285,0,-0.15676828931926542,male,korogocho,0.04418736415425772,No,0.6864842343865799,-0.49995222131478134,-2.6795872409710975,-0.968148941707778,-0.7870693546384093,Had enough,Not owned,Base year
1,-1.049912434866967,0.6931471805599453,1.4926918662490762,female,viwandani,0.04418736415425772,No,0.6864842343865799,-0.36516102129562616,-2.6795872409710975,-0.21923800624375636,-0.08219021745855175,Had enough,Not owned,Base year
1,0.809480534509284,1.3862943611198906,1.4926918662490762,male,viwandani,0.7908795083936536,No,0.6864842343865799,1.58848334076772,1.496988353395835,1.6233206445010588,2.032447194081021,Had enough,Owned,Improved
1,1.3672984253221594,1.0986122886681098,-0.9814983671034362,male,viwandani,0.04418736415425772,No,2.194312919024419,0.15247433337022692,2.953469840902927,0.8090285956235115,0.6226889197213058,Didn't have enough,Owned,Base year
1,0.25166264369640873,0.6931471805599453,1.4926918662490762,male,korogocho,0.04418736415425772,No,-1.5498590634211882,-0.49995222131478134,-2.6795872409710975,-0.25490043174204313,-0.08219021745855175,Had enough,Not owned,Improved
1,-1.235851731804592,1.0986122886681098,-1.806228444887607,male,viwandani,3.0309559411118414,No,0.037698343300173874,-0.49995222131478134,3.035889437434705,-0.3975501337351901,1.3275680569011632,Had enough,Not owned,Base year
0,-0.7710034894605293,1.3862943611198906,1.0803268273569908,male,viwandani,0.04418736415425772,No,0.6864842343865799,-0.7637594767611845,0.8846650871613326,0.6069415177998866,0.6226889197213058,Had enough,Not owned,Base year
1,-1.235851731804592,0.6931471805599453,-0.15676828931926542,female,korogocho,-0.7025047800851382,No,0.6864842343865799,-2.262421619249821,-2.6795872409710975,-0.9711208104993019,-1.4919484918182668,Had enough,Not owned,Improved
1,-0.6780338409917168,1.0986122886681098,1.0803268273569908,male,viwandani,0.7908795083936536,No,0.6864842343865799,1.7036682248890742,2.911154493118494,0.6366602057151255,0.6226889197213058,Had enough,Not owned,Improved
1,1.6462073707285971,0,1.4926918662490762,male,viwandani,0.04418736415425772,No,0.6864842343865799,1.7036682248890742,0.9615299067049371,0.9213652359431147,0.6226889197213058,Had enough,Not owned,Improved
1,-0.3061552471164666,1.6094379124341003,1.0803268273569908,male,viwandani,0.7908795083936536,No,0.6864842343865799,0.13694465949188925,2.169691827825706,-0.050435858885199095,-0.08219021745855175,Had enough,Not owned,Improved
1,-1.4217910287422173,1.3862943611198906,1.0803268273569908,male,korogocho,0.04418736415425772,No,-1.4701303413376645,-0.49995222131478134,-2.6795872409710975,-0.47481872231481137,-0.7870693546384093,Had enough,Not owned,Unimproved
0,-0.4920945440540917,1.3862943611198906,-0.15676828931926542,male,viwandani,-0.7025047800851382,No,0.6864842343865799,-0.7637594767611845,1.3976432165701045,-0.7660618638841531,0.6226889197213058,Had enough,Not owned,Base year
1,1.1813591283845342,1.791759469228055,0.25559674957281997,male,korogocho,-0.7025047800851382,No,0.6864842343865799,0.7893712141768973,-0.43281576270559113,-0.42132508406738123,-0.08219021745855175,Had enough,Not owned,Not observed
1,-0.3061552471164666,0,0.6679617884649054,male,viwandani,1.5375716526330494,No,0.6864842343865799,-0.7637594767611845,2.7898755844383674,2.571346788997181,-0.08219021745855175,Had enough,Not owned,Unimproved
1,2.5759038554167226,0,0.25559674957281997,male,viwandani,0.7908795083936536,No,0.037698343300173874,-0.2461241220953311,2.7913072358935644,0.24377915147566656,0.6226889197213058,Had enough,Not owned,Not observed
0,-0.21318559864765405,0.6931471805599453,-1.3938634059955215,male,viwandani,-0.7025047800851382,No,0.037698343300173874,-1.5824121555545505,-2.015656485118806,-1.3188294591075977,-0.7870693546384093,Had enough,Not owned,Base year
1,1.5532377222597844,0.6931471805599453,1.4926918662490762,male,korogocho,0.04418736415425772,No,0.6864842343865799,-0.8109487016692473,4.312291126162615,-0.011207190837083677,-0.7870693546384093,Had enough,Not owned,Improved
1,3.133721746229598,1.3862943611198906,0.25559674957281997,female,korogocho,-2.19588906856393,No,0.037698343300173874,0.15247433337022692,-2.6795872409710975,-0.8671054027959656,-1.4919484918182668,Didn't have enough,Owned,Improved
1,-0.3061552471164666,1.3862943611198906,0.25559674957281997,male,korogocho,0.7908795083936536,No,-0.8213444502512585,4.155194890608007,-2.6795872409710975,1.391514878762195,0.6226889197213058,Had enough,Not owned,Improved
1,-1.049912434866967,1.0986122886681098,0.25559674957281997,male,viwandani,0.7908795083936536,No,0.037698343300173874,-0.2461241220953311,-0.43281576270559113,-0.599637211558815,-0.7870693546384093,Didn't have enough,Not owned,Improved
1,0.25166264369640873,1.3862943611198906,-0.15676828931926542,male,korogocho,0.04418736415425772,No,0.6864842343865799,0.15247433337022692,-2.6795872409710975,-0.21329426866070858,-0.08219021745855175,Had enough,Not owned,Base year
1,1.3672984253221594,0,0.25559674957281997,male,viwandani,0.04418736415425772,No,1.5455270279380127,-0.8109487016692473,3.9131059464065836,-0.42726882165042906,-0.08219021745855175,Had enough,Not owned,Improved
1,-0.21318559864765405,1.6094379124341003,-1.3938634059955215,male,korogocho,-0.7025047800851382,No,0.037698343300173874,-1.6099950645648127,-0.43281576270559113,-0.34583961676267433,-0.7870693546384093,Had enough,Not owned,Base year
0,0.06572334675878362,0,1.0803268273569908,female,viwandani,-0.7025047800851382,No,0.6864842343865799,-0.11133292207617619,-0.43281576270559113,0.339473326562736,-0.08219021745855175,Had enough,Not owned,Not observed
1,0.6235412375716589,0,1.0803268273569908,male,viwandani,1.5375716526330494,No,0.037698343300173874,0.6962334203893485,3.004066791605855,-0.3232534139470927,-0.08219021745855175,Had enough,Not owned,Not observed
1,1.7391770191974096,0.6931471805599453,-0.5691333282113508,male,viwandani,-2.19588906856393,No,1.5455270279380127,-1.0175875759806345,1.555789243494891,0.2919234258983537,0.6226889197213058,Didn't have enough,Not owned,Base year
1,0.43760194063403385,1.3862943611198906,0.6679617884649054,male,viwandani,0.04418736415425772,No,-0.042030378783349295,1.6160662497779823,3.9131059464065836,1.2250902264368568,0.6226889197213058,Had enough,Not owned,Improved
1,0.43760194063403385,1.791759469228055,-0.9814983671034362,male,viwandani,0.04418736415425772,No,0.6864842343865799,2.8482673386165125,0.9318845280925979,-0.11225072974889612,0.6226889197213058,Had enough,Not owned,Improved
1,-1.3288213802734048,1.3862943611198906,-0.15676828931926542,male,korogocho,0.7908795083936536,Yes,0.037698343300173874,-0.49995222131478134,-2.6795872409710975,-1.4436479483516014,-0.7870693546384093,Had enough,Not owned,Base year
0,-0.02724630171002894,0,1.0803268273569908,male,viwandani,1.5375716526330494,Yes,0.6864842343865799,0.40630243258967713,4.975511892776784,1.8580982790314466,1.3275680569011632,Had enough,Not owned,Improved
1,-0.5850641925229043,1.3862943611198906,1.4926918662490762,male,viwandani,1.5375716526330494,No,0.6864842343865799,-0.23760414252537201,-2.6795872409710975,0.6307164681320777,1.3275680569011632,Had enough,Not owned,Improved
1,-0.9569427863981544,0,-0.9814983671034362,male,viwandani,0.04418736415425772,No,0.037698343300173874,-0.49995222131478134,-2.6795872409710975,-0.49264993506395477,-0.7870693546384093,Didn't have enough,Not owned,Base year
1,1.3672984253221594,0,0.25559674957281997,male,korogocho,-1.449196924324534,No,-3.0576877480590263,-0.2461241220953311,2.8618363108351397,-0.825499239714631,-1.4919484918182668,Had enough,Not owned,Improved
1,0.7165108860404715,0.6931471805599453,-1.3938634059955215,male,viwandani,3.7776480853512373,No,0.6864842343865799,2.811731259568512,3.575085248970785,0.9326583373509055,2.032447194081021,Had enough,Not owned,Base year
1,-0.39912489558527914,1.6094379124341003,-0.15676828931926542,male,viwandani,0.7908795083936536,No,0.6864842343865799,1.3677886682099167,-0.43281576270559113,0.5724678398182094,1.3275680569011632,Had enough,Not owned,Improved
1,-0.7710034894605293,1.3862943611198906,0.6679617884649054,female,viwandani,-0.7025047800851382,No,0.6864842343865799,1.497029350577687,-2.6795872409710975,-0.10036325458280054,-0.08219021745855175,Had enough,Not owned,Improved
1,0.06572334675878362,1.6094379124341003,0.25559674957281997,male,viwandani,1.5375716526330494,No,0.037698343300173874,1.3677886682099167,-0.43281576270559113,0.25626100040006694,-0.08219021745855175,Had enough,Not owned,Unimproved
1,0.15869299522759617,0,-0.5691333282113508,male,viwandani,0.7908795083936536,No,0.037698343300173874,-1.0175875759806345,2.2196916601961285,-0.8052905319322685,-0.7870693546384093,Didn't have enough,Not owned,Base year
1,-0.3061552471164666,0,0.25559674957281997,male,viwandani,0.7908795083936536,No,0.6864842343865799,-1.510307314521905,2.7898755844383674,2.2830755162193634,0.6226889197213058,Had enough,Not owned,Improved
1,-0.7710034894605293,2.1972245773362196,-0.15676828931926542,male,korogocho,-0.7025047800851382,No,-0.8213444502512585,-0.36516102129562616,-2.6795872409710975,-0.24301295657594751,-0.7870693546384093,Didn't have enough,Not owned,Improved
1,-0.4920945440540917,1.3862943611198906,-0.9814983671034362,male,korogocho,0.7908795083936536,No,-1.4701303413376645,0.4416195764307226,0.019679418036980215,-0.7541743887180575,-0.7870693546384093,Didn't have enough,Not owned,Unimproved
1,-1.049912434866967,0,-1.806228444887607,male,korogocho,0.04418736415425772,No,0.037698343300173874,0.1707908641802768,0.9318845280925979,-0.6917651440960557,-1.4919484918182668,Didn't have enough,Not owned,Base year
1,-0.1202159501788415,1.6094379124341003,-1.806228444887607,male,viwandani,-2.19588906856393,Yes,0.037698343300173874,-1.6975970396759048,1.4641557134271042,-0.3595102132036842,-0.7870693546384093,Had enough,Not owned,Base year
1,-0.39912489558527914,1.3862943611198906,1.0803268273569908,female,korogocho,0.04418736415425772,No,-0.8213444502512585,1.3108168297514478,-2.6795872409710975,-1.1226861188670205,-0.7870693546384093,Had enough,Not owned,Improved
0,2.018085964603847,0,1.4926918662490762,male,viwandani,0.04418736415425772,No,0.6864842343865799,1.098430895112129,1.5854346221072304,2.7229120973648997,-0.7870693546384093,Didn't have enough,Not owned,Improved
1,0.06572334675878362,0.6931471805599453,0.6679617884649054,male,viwandani,0.7908795083936536,No,0.6864842343865799,0.7893712141768973,4.823244871390498,2.0928759135618344,1.3275680569011632,Had enough,Not owned,Improved
1,-0.6780338409917168,1.0986122886681098,-1.806228444887607,male,viwandani,1.5375716526330494,No,0.6864842343865799,2.2940959049026586,1.555789243494891,1.361796190846956,-0.7870693546384093,Had enough,Not owned,Base year
1,0.06572334675878362,1.3862943611198906,-1.806228444887607,male,viwandani,0.7908795083936536,Yes,0.6864842343865799,2.2940959049026586,4.236987433434876,-1.1524048067822594,2.032447194081021,Had enough,Owned,Base year
1,-0.02724630171002894,0,-0.15676828931926542,male,viwandani,0.7908795083936536,No,0.037698343300173874,-0.2461241220953311,-0.43281576270559113,-0.5045374102300503,-0.7870693546384093,Didn't have enough,Not owned,Improved
0,-0.39912489558527914,0,-0.9814983671034362,female,viwandani,-1.449196924324534,No,0.037698343300173874,-1.0451704849908967,-0.43281576270559113,-0.6709620625553885,-0.7870693546384093,Had enough,Not owned,Improved
1,2.204025261541472,1.0986122886681098,-1.3938634059955215,male,korogocho,0.04418736415425772,No,-3.0576877480590263,-0.8738406237115114,-2.6795872409710975,-0.9205990410433957,-0.7870693546384093,Had enough,Owned,Improved
1,-1.4217910287422173,0.6931471805599453,1.0803268273569908,male,korogocho,-0.7025047800851382,No,0.6864842343865799,0.27977821631876293,-2.6795872409710975,0.08389261049168098,-0.08219021745855175,Had enough,Not owned,Base year
1,1.1813591283845342,1.6094379124341003,-0.5691333282113508,male,viwandani,1.5375716526330494,No,0.037698343300173874,-0.49995222131478134,4.312291126162615,2.663474721534422,2.032447194081021,Had enough,Not owned,Not observed
1,-1.235851731804592,0.6931471805599453,1.4926918662490762,female,viwandani,0.04418736415425772,No,0.6864842343865799,1.0531784696233004,-2.6795872409710975,0.6604351560473167,0.6226889197213058,Had enough,Not owned,Base year
1,-0.7710034894605293,1.3862943611198906,-0.5691333282113508,female,viwandani,-1.449196924324534,No,0.037698343300173874,-0.49995222131478134,-0.43281576270559113,-0.7601181263011053,-1.4919484918182668,Didn't have enough,Not owned,Base year
1,0.7165108860404715,1.791759469228055,0.6679617884649054,female,korogocho,0.04418736415425772,No,0.6864842343865799,1.586437768501869,-0.43281576270559113,-0.08253204183365717,-0.08219021745855175,Didn't have enough,Not owned,Not observed
1,-0.6780338409917168,1.6094379124341003,-0.5691333282113508,male,viwandani,2.2842637968724455,No,0.037698343300173874,-1.0175875759806345,4.465049935412105,1.1442553953074068,0.6226889197213058,Had enough,Not owned,Not observed
1,-0.9569427863981544,1.0986122886681098,-0.15676828931926542,male,korogocho,0.7908795083936536,No,0.037698343300173874,-0.26771024656372583,-2.6795872409710975,-1.226701526570357,-0.7870693546384093,Had enough,Not owned,Base year
1,-0.3061552471164666,1.791759469228055,0.6679617884649054,male,viwandani,2.2842637968724455,No,0.6864842343865799,2.26849280446299,-0.43281576270559113,0.012567759495107486,0.6226889197213058,Had enough,Not owned,Not observed
1,-0.39912489558527914,1.6094379124341003,0.25559674957281997,male,korogocho,0.7908795083936536,No,1.5455270279380127,1.0531784696233004,-2.6795872409710975,0.923148357218029,-0.7870693546384093,Had enough,Not owned,Base year
1,-0.9569427863981544,0,0.6679617884649054,male,viwandani,0.7908795083936536,No,0.037698343300173874,-0.7637594767611845,0.8918584876425999,-0.569918523643576,-0.08219021745855175,Had enough,Not owned,Base year
1,0.5305715891028464,0,1.0803268273569908,female,viwandani,0.04418736415425772,No,0.6864842343865799,0.8170198868824163,-2.6795872409710975,1.6114331693349633,0.6226889197213058,Had enough,Not owned,Improved
1,-0.6780338409917168,0.6931471805599453,0.25559674957281997,male,korogocho,-0.7025047800851382,No,0.6864842343865799,-2.262421619249821,-2.6795872409710975,-0.9598277090915112,0.6226889197213058,Didn't have enough,Not owned,Base year
1,-0.39912489558527914,1.6094379124341003,-1.3938634059955215,male,korogocho,1.5375716526330494,No,-0.8213444502512585,-0.412350246203689,-2.6795872409710975,-0.2608441693250909,-0.7870693546384093,Had enough,Not owned,Improved
1,1.3672984253221594,0,-0.15676828931926542,male,korogocho,-0.7025047800851382,No,0.037698343300173874,-2.4747805592316423,1.5443554609682162,-0.7957805517993921,-0.7870693546384093,Had enough,Not owned,Base year
0,0.25166264369640873,1.3862943611198906,-0.15676828931926542,male,viwandani,-1.449196924324534,No,0.037698343300173874,-0.11133292207617619,2.2493653779595215,-0.5342560981452893,-0.08219021745855175,Didn't have enough,Not owned,Base year
1,-0.4920945440540917,1.3862943611198906,1.0803268273569908,male,korogocho,-0.7025047800851382,No,0.6864842343865799,-0.9299856008695424,-2.6795872409710975,-0.02309466600317926,-0.7870693546384093,Had enough,Not owned,Improved
0,-0.9569427863981544,0.6931471805599453,-1.3938634059955215,male,viwandani,0.04418736415425772,No,0.6864842343865799,-1.5824121555545505,-0.43281576270559113,2.812068161110617,-0.7870693546384093,Had enough,Not owned,Base year
1,-0.9569427863981544,0,-0.15676828931926542,male,korogocho,-1.449196924324534,No,-3.7064736391454325,-1.5824121555545505,-2.6795872409710975,-0.9562614665416824,-1.4919484918182668,Had enough,Not owned,Base year
1,-0.02724630171002894,1.6094379124341003,-0.9814983671034362,male,viwandani,0.7908795083936536,No,0.6864842343865799,2.811731259568512,1.6359889910360033,3.168692416093484,2.032447194081021,Had enough,Not owned,Improved
1,1.274328776853347,0,0.25559674957281997,male,viwandani,0.7908795083936536,No,0.6864842343865799,-1.443768940456455,4.240330399765843,2.4019502678803195,0.6226889197213058,Had enough,Not owned,Improved
1,-0.8639731379293419,0.6931471805599453,0.6679617884649054,male,viwandani,0.04418736415425772,No,0.037698343300173874,0.40630243258967713,-0.43281576270559113,-0.3856626585690945,0.6226889197213058,Had enough,Not owned,Not observed
1,2.3899645584790976,1.6094379124341003,0.6679617884649054,male,korogocho,-1.449196924324534,No,-0.4316874145173045,-1.3285840563351003,1.6359889910360033,-0.0052634532540358865,-0.7870693546384093,Didn't have enough,Not owned,Improved
0,1.1813591283845342,0.6931471805599453,0.25559674957281997,male,viwandani,-0.7025047800851382,No,0.037698343300173874,-0.11133292207617619,0.20144127538330683,0.9962563294895169,0.6226889197213058,Had enough,Not owned,Improved
0,0.43760194063403385,0.6931471805599453,-1.3938634059955215,male,viwandani,-0.7025047800851382,No,0.037698343300173874,-1.0175875759806345,4.1296687369258684,0.5183798278124745,-0.08219021745855175,Didn't have enough,Not owned,Base year
1,0.25166264369640873,1.6094379124341003,0.25559674957281997,male,viwandani,0.04418736415425772,No,1.5455270279380127,-0.2461241220953311,3.832906198865471,0.36324827689492717,0.6226889197213058,Had enough,Not owned,Improved
1,-0.02724630171002894,1.6094379124341003,0.25559674957281997,male,viwandani,-1.449196924324534,No,0.037698343300173874,-0.7637594767611845,0.8918584876425999,-0.45698750956566797,0.6226889197213058,Didn't have enough,Not owned,Improved
0,0.6235412375716589,1.3862943611198906,0.6679617884649054,male,viwandani,-0.7025047800851382,No,0.6864842343865799,1.7508574497971372,0.9615299067049371,2.045326012897452,0.6226889197213058,Had enough,Not owned,Not observed
1,-0.4920945440540917,0,-0.9814983671034362,female,viwandani,0.7908795083936536,No,0.037698343300173874,-0.49995222131478134,-0.43281576270559113,-0.24301295657594751,-0.7870693546384093,Didn't have enough,Not owned,Improved
1,0.7165108860404715,0,1.0803268273569908,male,viwandani,0.7908795083936536,No,0.6864842343865799,-0.7637594767611845,3.455919641832924,2.8001806859445213,2.032447194081021,Had enough,Owned,Base year
1,-0.4920945440540917,0,1.9050569051411614,female,viwandani,0.04418736415425772,No,0.6864842343865799,-1.6273644051516059,-0.43281576270559113,1.1478216378572355,0.6226889197213058,Had enough,Not owned,Base year
1,-0.3061552471164666,1.3862943611198906,-1.3938634059955215,male,korogocho,1.5375716526330494,No,-0.8213444502512585,-0.029281464616468782,-2.6795872409710975,-0.5907216051842433,-0.7870693546384093,Didn't have enough,Not owned,Base year
1,-0.39912489558527914,0,0.6679617884649054,male,viwandani,0.04418736415425772,No,0.6864842343865799,1.6160662497779823,3.9131059464065836,0.6247727305490299,-0.08219021745855175,Didn't have enough,Not owned,Not observed
1,0.43760194063403385,0,-0.9814983671034362,male,korogocho,-0.7025047800851382,No,-0.6908162698697553,-1.5824121555545505,0.2679537722403066,-0.11997758860685825,-0.7870693546384093,Had enough,Not owned,Improved
1,1.6462073707285971,1.6094379124341003,1.0803268273569908,male,korogocho,-1.449196924324534,No,0.6864842343865799,2.5479240041221085,3.5257670666874312,0.5712790923015998,-0.08219021745855175,Didn't have enough,Not owned,Improved
1,1.274328776853347,0.6931471805599453,-0.5691333282113508,male,korogocho,0.04418736415425772,No,0.6864842343865799,-1.5824121555545505,-2.6795872409710975,-1.2296733953618808,-0.08219021745855175,Had enough,Not owned,Improved
1,0.9954198314469092,1.9459101490553132,1.4926918662490762,female,korogocho,-1.449196924324534,No,-0.8213444502512585,-2.262421619249821,-2.6795872409710975,0.654491418464269,-0.08219021745855175,Didn't have enough,Not owned,Base year
1,0.9024501829780966,0,1.0803268273569908,male,viwandani,0.7908795083936536,No,0.037698343300173874,-0.158522146984239,1.6656343696483424,-0.3381127579047122,0.6226889197213058,Had enough,Not owned,Improved
1,0.9024501829780966,0,1.4926918662490762,male,korogocho,-1.449196924324534,No,-2.198644954507594,-1.5824121555545505,-2.6795872409710975,-0.516424885396146,-1.4919484918182668,Had enough,Not owned,Base year
1,0.7165108860404715,0.6931471805599453,0.6679617884649054,female,viwandani,0.7908795083936536,No,0.6864842343865799,4.219095274978055,1.5854346221072304,2.235525615554981,1.3275680569011632,Had enough,Not owned,Base year
1,-0.9569427863981544,0.6931471805599453,0.6679617884649054,male,viwandani,-2.19588906856393,Yes,0.6864842343865799,2.52132458440001,1.505761071973415,-0.0052634532540358865,0.6226889197213058,Had enough,Not owned,Base year
1,0.06572334675878362,1.0986122886681098,0.25559674957281997,female,korogocho,-0.7025047800851382,No,-1.5498590634211882,0.9360567860827116,3.496093348924038,-0.7648731163675435,-1.4919484918182668,Didn't have enough,Not owned,Improved
1,0.9024501829780966,1.3862943611198906,-1.3938634059955215,female,korogocho,-0.7025047800851382,No,-1.4701303413376645,-2.3184250460231053,-2.6795872409710975,-0.7244557008028186,-1.4919484918182668,Didn't have enough,Not owned,Base year
